0.474609 0.461914 0.424805 0.40625 0.525391 0.509766 0.442383 0.398438 0.461914 0.600586 0.566406 0.341797 0.441406 0.402344 0.56543 0.418945 0.37207 0.451172 0.498047 0.505859 0.511719 0.484375 0.540039 0.330078 0.369141 0.375 0.439453 0.490234 0.539062 0.539062 0.388672 0.46582 0.430664 0.357422 0.510742 0.40332 0.376953 0.443359 0.482422 0.5625 0.34668 0.446289 0.489258 0.5 0.466797 0.416016 0.612305 0.425781 0.367188 0.568359 0.524414 0.490234 0.365234 0.37793 0.510742 0.414062 0.40918 0.500977 0.504883 0.361328 0.4375 0.447266 0.469727 0.359375
0.463867 0.470703 0.429688 0.443359 0.546875 0.513672 0.443359 0.438477 0.451172 0.564453 0.603516 0.387695 0.491211 0.456055 0.538086 0.460938 0.4375 0.402344 0.5 0.547852 0.474609 0.485352 0.514648 0.349609 0.369141 0.415039 0.395508 0.478516 0.474609 0.53418 0.40332 0.463867 0.467773 0.438477 0.499023 0.412109 0.375977 0.450195 0.509766 0.541992 0.388672 0.430664 0.506836 0.419922 0.462891 0.467773 0.580078 0.461914 0.385742 0.537109 0.479492 0.458984 0.399414 0.369141 0.543945 0.441406 0.442383 0.46875 0.537109 0.396484 0.459961 0.390625 0.478516 0.365234
0.547852 0.429688 0.443359 0.438477 0.496094 0.52832 0.390625 0.399414 0.420898 0.547852 0.625 0.382812 0.431641 0.431641 0.436523 0.469727 0.435547 0.416992 0.498047 0.583008 0.426758 0.394531 0.503906 0.272461 0.306641 0.44043 0.503906 0.541992 0.541992 0.478516 0.413086 0.474609 0.49707 0.463867 0.527344 0.350586 0.350586 0.518555 0.569336 0.501953 0.321289 0.438477 0.435547 0.569336 0.475586 0.529297 0.470703 0.393555 0.357422 0.530273 0.50293 0.50293 0.425781 0.4375 0.490234 0.454102 0.428711 0.519531 0.413086 0.489258 0.492188 0.398438 0.575195 0.399414
0.487305 0.388672 0.460938 0.439453 0.467773 0.533203 0.423828 0.43457 0.454102 0.586914 0.547852 0.455078 0.427734 0.37207 0.469727 0.490234 0.378906 0.424805 0.467773 0.552734 0.46582 0.484375 0.431641 0.362305 0.335938 0.390625 0.481445 0.506836 0.544922 0.543945 0.420898 0.500977 0.414062 0.393555 0.539062 0.360352 0.411133 0.427734 0.452148 0.545898 0.44043 0.413086 0.474609 0.467773 0.478516 0.490234 0.59375 0.436523 0.361328 0.56543 0.487305 0.513672 0.392578 0.401367 0.505859 0.442383 0.459961 0.545898 0.49707 0.429688 0.49707 0.454102 0.52832 0.385742
0.498047 0.485352 0.458984 0.490234 0.498047 0.453125 0.431641 0.432617 0.47168 0.524414 0.577148 0.429688 0.499023 0.506836 0.524414 0.493164 0.469727 0.447266 0.540039 0.529297 0.547852 0.428711 0.574219 0.421875 0.407227 0.519531 0.43457 0.456055 0.500977 0.543945 0.419922 0.438477 0.491211 0.506836 0.476562 0.486328 0.386719 0.439453 0.550781 0.50293 0.393555 0.504883 0.526367 0.506836 0.477539 0.508789 0.495117 0.414062 0.446289 0.536133 0.535156 0.413086 0.418945 0.395508 0.505859 0.411133 0.441406 0.541016 0.476562 0.499023 0.500977 0.396484 0.489258 0.40918
0.466797 0.455078 0.491211 0.44043 0.558594 0.451172 0.476562 0.446289 0.4375 0.523438 0.608398 0.431641 0.527344 0.43457 0.571289 0.521484 0.424805 0.401367 0.578125 0.509766 0.506836 0.456055 0.533203 0.392578 0.408203 0.452148 0.40918 0.459961 0.46582 0.518555 0.395508 0.402344 0.466797 0.447266 0.458008 0.417969 0.351562 0.463867 0.52832 0.493164 0.390625 0.455078 0.516602 0.407227 0.46875 0.474609 0.579102 0.414062 0.431641 0.540039 0.523438 0.443359 0.40625 0.40625 0.535156 0.398438 0.419922 0.50293 0.579102 0.44043 0.530273 0.426758 0.432617 0.368164
0.548828 0.477539 0.442383 0.412109 0.503906 0.524414 0.435547 0.438477 0.456055 0.539062 0.578125 0.436523 0.441406 0.431641 0.478516 0.453125 0.460938 0.431641 0.478516 0.529297 0.44043 0.445312 0.504883 0.336914 0.381836 0.424805 0.470703 0.552734 0.478516 0.477539 0.425781 0.494141 0.495117 0.461914 0.512695 0.395508 0.378906 0.512695 0.517578 0.500977 0.378906 0.444336 0.4375 0.514648 0.508789 0.500977 0.501953 0.469727 0.395508 0.510742 0.492188 0.537109 0.477539 0.443359 0.5 0.486328 0.450195 0.496094 0.458984 0.487305 0.458008 0.428711 0.557617 0.421875
0.530273 0.419922 0.432617 0.408203 0.460938 0.52832 0.398438 0.367188 0.358398 0.578125 0.611328 0.328125 0.521484 0.40918 0.490234 0.464844 0.44043 0.423828 0.495117 0.557617 0.418945 0.470703 0.518555 0.228516 0.319336 0.392578 0.476562 0.466797 0.514648 0.525391 0.384766 0.458008 0.520508 0.374023 0.556641 0.333008 0.391602 0.496094 0.535156 0.488281 0.333984 0.408203 0.481445 0.518555 0.436523 0.526367 0.514648 0.353516 0.293945 0.545898 0.460938 0.473633 0.400391 0.419922 0.518555 0.46582 0.429688 0.574219 0.510742 0.459961 0.483398 0.361328 0.535156 0.321289
0.455078 0.37207 0.488281 0.47168 0.515625 0.500977 0.421875 0.466797 0.393555 0.551758 0.599609 0.466797 0.504883 0.418945 0.503906 0.521484 0.432617 0.376953 0.524414 0.569336 0.472656 0.483398 0.485352 0.383789 0.363281 0.433594 0.431641 0.443359 0.476562 0.526367 0.427734 0.428711 0.483398 0.451172 0.463867 0.356445 0.411133 0.421875 0.525391 0.520508 0.430664 0.458984 0.526367 0.435547 0.446289 0.539062 0.546875 0.405273 0.40332 0.529297 0.474609 0.442383 0.433594 0.385742 0.540039 0.392578 0.477539 0.519531 0.530273 0.454102 0.520508 0.407227 0.491211 0.384766
0.541016 0.474609 0.456055 0.436523 0.500977 0.514648 0.430664 0.450195 0.463867 0.535156 0.561523 0.46875 0.444336 0.454102 0.481445 0.470703 0.453125 0.446289 0.495117 0.518555 0.486328 0.43457 0.516602 0.387695 0.390625 0.455078 0.459961 0.541992 0.49707 0.49707 0.445312 0.475586 0.485352 0.480469 0.500977 0.419922 0.394531 0.481445 0.523438 0.50293 0.407227 0.467773 0.452148 0.513672 0.504883 0.494141 0.507812 0.46875 0.431641 0.516602 0.512695 0.516602 0.469727 0.444336 0.486328 0.458008 0.469727 0.507812 0.456055 0.500977 0.476562 0.454102 0.547852 0.43457
0.464844 0.46875 0.474609 0.445312 0.508789 0.476562 0.475586 0.474609 0.481445 0.517578 0.588867 0.443359 0.44043 0.424805 0.450195 0.478516 0.46582 0.426758 0.483398 0.555664 0.433594 0.432617 0.482422 0.34668 0.404297 0.487305 0.529297 0.525391 0.485352 0.450195 0.40918 0.486328 0.470703 0.474609 0.487305 0.428711 0.366211 0.500977 0.498047 0.505859 0.37793 0.453125 0.478516 0.537109 0.515625 0.510742 0.461914 0.404297 0.414062 0.523438 0.498047 0.495117 0.455078 0.433594 0.50293 0.479492 0.420898 0.467773 0.428711 0.482422 0.480469 0.399414 0.541992 0.438477
0.477539 0.430664 0.463867 0.423828 0.495117 0.504883 0.436523 0.410156 0.417969 0.560547 0.59668 0.371094 0.467773 0.384766 0.464844 0.478516 0.398438 0.441406 0.498047 0.561523 0.435547 0.480469 0.470703 0.274414 0.331055 0.414062 0.520508 0.5 0.549805 0.510742 0.389648 0.469727 0.456055 0.375 0.557617 0.359375 0.391602 0.469727 0.508789 0.518555 0.378906 0.402344 0.479492 0.508789 0.458984 0.474609 0.550781 0.376953 0.34668 0.573242 0.472656 0.50293 0.386719 0.4375 0.499023 0.445312 0.436523 0.513672 0.49707 0.431641 0.509766 0.426758 0.53418 0.34375
0.46582 0.5 0.450195 0.417969 0.577148 0.492188 0.464844 0.446289 0.433594 0.544922 0.59082 0.433594 0.537109 0.490234 0.564453 0.487305 0.447266 0.424805 0.538086 0.464844 0.513672 0.424805 0.555664 0.37793 0.413086 0.43457 0.388672 0.498047 0.462891 0.524414 0.402344 0.419922 0.477539 0.444336 0.460938 0.428711 0.357422 0.476562 0.506836 0.503906 0.373047 0.44043 0.49707 0.401367 0.488281 0.461914 0.56543 0.43457 0.425781 0.527344 0.546875 0.452148 0.423828 0.401367 0.52832 0.458984 0.431641 0.47168 0.566406 0.426758 0.503906 0.416016 0.449219 0.375977
0.504883 0.452148 0.426758 0.450195 0.535156 0.451172 0.407227 0.363281 0.447266 0.515625 0.664062 0.295898 0.477539 0.43457 0.544922 0.485352 0.418945 0.389648 0.561523 0.584961 0.482422 0.43457 0.556641 0.293945 0.336914 0.475586 0.454102 0.476562 0.508789 0.524414 0.375 0.436523 0.49707 0.458984 0.507812 0.425781 0.317383 0.50293 0.598633 0.530273 0.291016 0.446289 0.5 0.511719 0.463867 0.512695 0.540039 0.37207 0.34668 0.571289 0.527344 0.424805 0.375 0.370117 0.529297 0.393555 0.360352 0.526367 0.491211 0.435547 0.499023 0.349609 0.477539 0.351562
0.476562 0.492188 0.478516 0.475586 0.519531 0.476562 0.483398 0.475586 0.482422 0.508789 0.543945 0.458008 0.493164 0.474609 0.5 0.483398 0.483398 0.456055 0.508789 0.519531 0.477539 0.46875 0.506836 0.428711 0.448242 0.473633 0.46875 0.479492 0.480469 0.484375 0.435547 0.47168 0.481445 0.483398 0.481445 0.466797 0.418945 0.483398 0.503906 0.484375 0.438477 0.476562 0.504883 0.470703 0.485352 0.489258 0.493164 0.461914 0.46875 0.501953 0.483398 0.483398 0.456055 0.453125 0.522461 0.473633 0.462891 0.474609 0.499023 0.476562 0.494141 0.439453 0.485352 0.441406
0.455078 0.452148 0.463867 0.375977 0.521484 0.458008 0.487305 0.449219 0.426758 0.582031 0.613281 0.386719 0.458984 0.375977 0.488281 0.477539 0.408203 0.436523 0.473633 0.538086 0.43457 0.492188 0.504883 0.269531 0.344727 0.391602 0.516602 0.496094 0.503906 0.5 0.34668 0.464844 0.44043 0.356445 0.524414 0.355469 0.351562 0.444336 0.488281 0.554688 0.34668 0.410156 0.469727 0.493164 0.477539 0.444336 0.582031 0.375977 0.345703 0.560547 0.498047 0.500977 0.391602 0.400391 0.50293 0.436523 0.399414 0.472656 0.510742 0.400391 0.473633 0.395508 0.519531 0.326172
0.427734 0.4375 0.441406 0.432617 0.512695 0.536133 0.443359 0.46875 0.441406 0.56543 0.56543 0.393555 0.43457 0.40625 0.444336 0.432617 0.445312 0.436523 0.441406 0.55957 0.422852 0.460938 0.474609 0.304688 0.383789 0.428711 0.53125 0.516602 0.508789 0.444336 0.417969 0.495117 0.47168 0.40332 0.495117 0.387695 0.404297 0.482422 0.473633 0.538086 0.369141 0.445312 0.492188 0.551758 0.484375 0.496094 0.475586 0.386719 0.382812 0.521484 0.46875 0.513672 0.444336 0.416016 0.519531 0.487305 0.446289 0.44043 0.415039 0.425781 0.441406 0.398438 0.543945 0.423828
0.553711 0.428711 0.451172 0.429688 0.489258 0.535156 0.40918 0.415039 0.432617 0.553711 0.620117 0.408203 0.423828 0.398438 0.431641 0.470703 0.432617 0.407227 0.484375 0.59668 0.398438 0.442383 0.463867 0.275391 0.305664 0.410156 0.5 0.543945 0.523438 0.481445 0.40625 0.498047 0.481445 0.451172 0.549805 0.336914 0.359375 0.505859 0.543945 0.500977 0.365234 0.416016 0.43457 0.529297 0.476562 0.520508 0.50293 0.435547 0.353516 0.533203 0.458984 0.535156 0.432617 0.443359 0.504883 0.463867 0.450195 0.512695 0.445312 0.483398 0.488281 0.412109 0.586914 0.386719
0.475586 0.373047 0.424805 0.401367 0.469727 0.576172 0.397461 0.418945 0.425781 0.617188 0.591797 0.366211 0.387695 0.335938 0.458008 0.458984 0.34375 0.40625 0.443359 0.591797 0.43457 0.493164 0.425781 0.266602 0.28418 0.378906 0.487305 0.541992 0.555664 0.525391 0.426758 0.495117 0.421875 0.34375 0.56543 0.319336 0.393555 0.431641 0.46875 0.602539 0.375977 0.385742 0.448242 0.519531 0.46582 0.455078 0.620117 0.400391 0.293945 0.583008 0.474609 0.526367 0.362305 0.370117 0.480469 0.417969 0.441406 0.517578 0.452148 0.378906 0.430664 0.427734 0.5625 0.354492
0.572266 0.49707 0.447266 0.414062 0.505859 0.493164 0.427734 0.424805 0.441406 0.546875 0.575195 0.416992 0.475586 0.449219 0.49707 0.482422 0.461914 0.47168 0.524414 0.517578 0.495117 0.424805 0.5625 0.341797 0.367188 0.443359 0.453125 0.521484 0.504883 0.488281 0.40918 0.44043 0.499023 0.449219 0.519531 0.413086 0.351562 0.485352 0.560547 0.478516 0.37207 0.47168 0.456055 0.507812 0.470703 0.46875 0.522461 0.43457 0.428711 0.510742 0.505859 0.522461 0.43457 0.458984 0.504883 0.441406 0.457031 0.515625 0.487305 0.518555 0.484375 0.425781 0.525391 0.379883
0.481445 0.470703 0.445312 0.40625 0.508789 0.4375 0.451172 0.439453 0.438477 0.52832 0.628906 0.380859 0.477539 0.425781 0.501953 0.493164 0.461914 0.418945 0.500977 0.546875 0.472656 0.454102 0.554688 0.305664 0.381836 0.489258 0.496094 0.496094 0.460938 0.498047 0.376953 0.446289 0.501953 0.441406 0.493164 0.428711 0.34375 0.46875 0.542969 0.541016 0.329102 0.456055 0.489258 0.529297 0.5 0.507812 0.513672 0.362305 0.365234 0.546875 0.526367 0.453125 0.435547 0.380859 0.501953 0.427734 0.387695 0.503906 0.46875 0.474609 0.467773 0.34375 0.524414 0.366211
0.552734 0.475586 0.461914 0.436523 0.503906 0.507812 0.416992 0.431641 0.446289 0.550781 0.56543 0.472656 0.470703 0.472656 0.511719 0.489258 0.435547 0.455078 0.536133 0.493164 0.537109 0.401367 0.556641 0.396484 0.37793 0.464844 0.421875 0.526367 0.514648 0.526367 0.438477 0.431641 0.480469 0.474609 0.491211 0.419922 0.374023 0.458984 0.539062 0.489258 0.394531 0.480469 0.462891 0.500977 0.489258 0.477539 0.52832 0.44043 0.442383 0.52832 0.548828 0.486328 0.435547 0.435547 0.477539 0.422852 0.469727 0.542969 0.480469 0.510742 0.5 0.460938 0.522461 0.408203
0.494141 0.436523 0.433594 0.40625 0.514648 0.452148 0.417969 0.439453 0.404297 0.541992 0.624023 0.348633 0.466797 0.398438 0.484375 0.490234 0.457031 0.429688 0.492188 0.583008 0.464844 0.494141 0.556641 0.289062 0.349609 0.452148 0.509766 0.479492 0.477539 0.481445 0.384766 0.4375 0.520508 0.40918 0.508789 0.391602 0.365234 0.447266 0.584961 0.558594 0.336914 0.469727 0.495117 0.538086 0.456055 0.500977 0.536133 0.361328 0.37207 0.533203 0.481445 0.486328 0.438477 0.391602 0.521484 0.392578 0.422852 0.481445 0.46875 0.470703 0.459961 0.349609 0.529297 0.34668
0.507812 0.463867 0.466797 0.427734 0.507812 0.458984 0.496094 0.456055 0.442383 0.525391 0.53125 0.426758 0.504883 0.47168 0.494141 0.519531 0.46875 0.483398 0.47168 0.489258 0.457031 0.473633 0.507812 0.396484 0.40918 0.40918 0.495117 0.477539 0.5 0.500977 0.421875 0.478516 0.473633 0.426758 0.506836 0.415039 0.426758 0.495117 0.505859 0.519531 0.397461 0.446289 0.444336 0.451172 0.47168 0.470703 0.55957 0.448242 0.415039 0.482422 0.518555 0.50293 0.432617 0.462891 0.501953 0.489258 0.420898 0.485352 0.541992 0.43457 0.498047 0.432617 0.455078 0.40918
0.491211 0.491211 0.460938 0.418945 0.493164 0.454102 0.459961 0.446289 0.467773 0.522461 0.603516 0.40625 0.443359 0.423828 0.446289 0.489258 0.448242 0.458984 0.489258 0.550781 0.460938 0.446289 0.514648 0.307617 0.37207 0.5 0.547852 0.535156 0.512695 0.486328 0.391602 0.474609 0.476562 0.441406 0.535156 0.43457 0.365234 0.476562 0.530273 0.52832 0.363281 0.441406 0.464844 0.5625 0.510742 0.483398 0.496094 0.378906 0.386719 0.558594 0.515625 0.495117 0.432617 0.435547 0.46875 0.452148 0.415039 0.494141 0.43457 0.492188 0.486328 0.396484 0.566406 0.385742
0.470703 0.478516 0.461914 0.460938 0.553711 0.459961 0.461914 0.451172 0.474609 0.526367 0.569336 0.444336 0.514648 0.450195 0.548828 0.496094 0.458984 0.423828 0.537109 0.521484 0.507812 0.483398 0.524414 0.430664 0.422852 0.435547 0.419922 0.457031 0.466797 0.524414 0.391602 0.454102 0.464844 0.463867 0.474609 0.455078 0.374023 0.451172 0.511719 0.495117 0.432617 0.463867 0.536133 0.394531 0.473633 0.492188 0.564453 0.46582 0.458008 0.530273 0.489258 0.469727 0.430664 0.404297 0.573242 0.44043 0.450195 0.484375 0.568359 0.456055 0.522461 0.414062 0.446289 0.384766
0.483398 0.442383 0.40625 0.393555 0.512695 0.533203 0.418945 0.417969 0.435547 0.592773 0.583008 0.363281 0.418945 0.416992 0.432617 0.447266 0.418945 0.453125 0.424805 0.543945 0.426758 0.417969 0.488281 0.261719 0.3125 0.380859 0.530273 0.551758 0.551758 0.481445 0.384766 0.509766 0.450195 0.381836 0.539062 0.354492 0.355469 0.491211 0.490234 0.563477 0.313477 0.407227 0.432617 0.538086 0.487305 0.478516 0.53125 0.387695 0.334961 0.536133 0.518555 0.529297 0.400391 0.40625 0.50293 0.501953 0.40625 0.463867 0.429688 0.410156 0.457031 0.383789 0.548828 0.378906
0.541992 0.466797 0.46582 0.444336 0.500977 0.500977 0.422852 0.432617 0.446289 0.549805 0.563477 0.46582 0.477539 0.464844 0.503906 0.492188 0.441406 0.454102 0.53125 0.504883 0.521484 0.408203 0.543945 0.391602 0.376953 0.457031 0.43457 0.509766 0.516602 0.519531 0.428711 0.438477 0.477539 0.470703 0.493164 0.415039 0.375 0.460938 0.533203 0.482422 0.398438 0.476562 0.472656 0.495117 0.479492 0.487305 0.521484 0.43457 0.439453 0.524414 0.533203 0.484375 0.429688 0.438477 0.493164 0.431641 0.46582 0.540039 0.485352 0.507812 0.508789 0.449219 0.515625 0.405273
0.421875 0.426758 0.443359 0.459961 0.520508 0.46875 0.432617 0.395508 0.44043 0.5625 0.624023 0.296875 0.449219 0.438477 0.548828 0.446289 0.37207 0.422852 0.522461 0.558594 0.515625 0.466797 0.556641 0.311523 0.355469 0.46582 0.476562 0.451172 0.555664 0.545898 0.405273 0.435547 0.458008 0.397461 0.487305 0.416992 0.394531 0.438477 0.545898 0.59375 0.301758 0.469727 0.512695 0.575195 0.453125 0.455078 0.558594 0.34375 0.344727 0.585938 0.551758 0.395508 0.34668 0.350586 0.472656 0.359375 0.373047 0.505859 0.447266 0.349609 0.450195 0.40332 0.470703 0.37207
0.481445 0.461914 0.46875 0.498047 0.519531 0.457031 0.429688 0.40625 0.442383 0.514648 0.59668 0.375977 0.525391 0.485352 0.542969 0.490234 0.457031 0.430664 0.573242 0.541992 0.521484 0.430664 0.567383 0.382812 0.40332 0.499023 0.441406 0.430664 0.511719 0.521484 0.410156 0.418945 0.501953 0.483398 0.469727 0.458984 0.378906 0.476562 0.567383 0.474609 0.364258 0.496094 0.543945 0.50293 0.450195 0.518555 0.485352 0.379883 0.431641 0.537109 0.517578 0.40625 0.401367 0.411133 0.533203 0.407227 0.423828 0.535156 0.5 0.476562 0.524414 0.394531 0.455078 0.395508
0.478516 0.486328 0.484375 0.490234 0.5 0.480469 0.483398 0.484375 0.490234 0.49707 0.510742 0.483398 0.491211 0.489258 0.496094 0.491211 0.482422 0.472656 0.499023 0.503906 0.498047 0.480469 0.498047 0.477539 0.470703 0.489258 0.473633 0.481445 0.487305 0.5 0.469727 0.480469 0.480469 0.493164 0.482422 0.488281 0.46582 0.474609 0.494141 0.495117 0.473633 0.486328 0.500977 0.477539 0.494141 0.491211 0.49707 0.478516 0.482422 0.500977 0.495117 0.481445 0.470703 0.462891 0.5 0.474609 0.478516 0.489258 0.494141 0.481445 0.495117 0.467773 0.485352 0.470703
0.491211 0.443359 0.43457 0.419922 0.475586 0.482422 0.414062 0.381836 0.413086 0.561523 0.584961 0.362305 0.486328 0.441406 0.493164 0.46875 0.424805 0.452148 0.486328 0.511719 0.486328 0.430664 0.541992 0.292969 0.354492 0.438477 0.508789 0.487305 0.540039 0.544922 0.385742 0.46875 0.481445 0.398438 0.523438 0.398438 0.389648 0.472656 0.512695 0.529297 0.325195 0.436523 0.481445 0.549805 0.485352 0.514648 0.512695 0.345703 0.332031 0.567383 0.549805 0.447266 0.404297 0.397461 0.483398 0.458984 0.395508 0.561523 0.467773 0.449219 0.49707 0.381836 0.521484 0.363281
0.53125 0.475586 0.445312 0.428711 0.548828 0.527344 0.425781 0.443359 0.466797 0.550781 0.619141 0.455078 0.432617 0.457031 0.491211 0.466797 0.433594 0.400391 0.510742 0.540039 0.467773 0.40332 0.512695 0.349609 0.34668 0.435547 0.420898 0.5625 0.491211 0.498047 0.417969 0.467773 0.46875 0.496094 0.491211 0.387695 0.333984 0.488281 0.538086 0.516602 0.364258 0.441406 0.441406 0.476562 0.504883 0.487305 0.53125 0.479492 0.413086 0.527344 0.522461 0.504883 0.442383 0.410156 0.50293 0.449219 0.446289 0.474609 0.46582 0.461914 0.479492 0.431641 0.544922 0.411133
